execution_id,campaign_id,hardware_epoch,placement,replica,result_id,case_id,sequence_index,phase,run_id,simulator_name,simulator_version,distribution_version,simulator_commit,adapter,qubits,depth,seed,threads_requested,threads_effective,cpu_set,status,execution_seconds,compile_seconds,sample_seconds,peak_rss_bytes,error_type,error_message,cpu_model,instance_type,image_id,boot_id
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qiskit-aer-current--q12-seed42-t16,48,current-tools,qiskit-aer-current,Qiskit Aer,0.17.2,0.17.2,,qiskit,12,12,42,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.013700499999970361,0.0,0.0,113311744,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,clifft-0.9.0-current--q12-seed42-t16,49,current-tools,clifft-0.9.0-current,Clifft,0.9.0,0.9.0,87175b513b8d944955102230b9c7931be1570ef2,clifft,12,12,42,16,16,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.008905666999964978,0.008500072000003911,0.0004055949999610675,37216256,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,clifft-0.9.0-current--q12-seed43-t16,50,current-tools,clifft-0.9.0-current,Clifft,0.9.0,0.9.0,87175b513b8d944955102230b9c7931be1570ef2,clifft,12,12,43,16,16,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.011131350000027851,0.010645472000021527,0.0004858780000063234,38150144,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qiskit-aer-current--q12-seed43-t16,51,current-tools,qiskit-aer-current,Qiskit Aer,0.17.2,0.17.2,,qiskit,12,12,43,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.015767227000026196,0.0,0.0,113147904,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qulacs-current--q12-seed43-t16,52,current-tools,qulacs-current,Qulacs,0.6.14,0.6.14,,qulacs,12,12,43,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.005475789999991321,0.0,0.0,28000256,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qsim-current--q12-seed43-t16,53,current-tools,qsim-current,qsim,0.22.0,0.22.0,,qsim,12,12,43,16,16,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.06116174999999657,0.0,0.0,195858432,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qrack-current--q12-seed43-t16,54,current-tools,qrack-current,Qrack,1.10.0,1.10.0,,qrack,12,12,43,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.021886458000039966,0.0,0.0,292757504,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qrack-current--q12-seed44-t16,55,current-tools,qrack-current,Qrack,1.10.0,1.10.0,,qrack,12,12,44,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.02225113899999087,0.0,0.0,292761600,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qsim-current--q12-seed44-t16,56,current-tools,qsim-current,qsim,0.22.0,0.22.0,,qsim,12,12,44,16,16,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.06082095499999696,0.0,0.0,195850240,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qulacs-current--q12-seed44-t16,57,current-tools,qulacs-current,Qulacs,0.6.14,0.6.14,,qulacs,12,12,44,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.0054990909999901305,0.0,0.0,28000256,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qiskit-aer-current--q12-seed44-t16,58,current-tools,qiskit-aer-current,Qiskit Aer,0.17.2,0.17.2,,qiskit,12,12,44,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.01343172100001766,0.0,0.0,113422336,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,clifft-0.9.0-current--q12-seed44-t16,59,current-tools,clifft-0.9.0-current,Clifft,0.9.0,0.9.0,87175b513b8d944955102230b9c7931be1570ef2,clifft,12,12,44,16,16,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.005713261999972019,0.005404737999981535,0.0003085239999904843,37167104,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,clifft-0.9.0-current--q14-seed42-t16,60,current-tools,clifft-0.9.0-current,Clifft,0.9.0,0.9.0,87175b513b8d944955102230b9c7931be1570ef2,clifft,14,14,42,16,16,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.010618445000034171,0.008961444000021856,0.0016570010000123148,39890944,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qiskit-aer-current--q14-seed42-t16,61,current-tools,qiskit-aer-current,Qiskit Aer,0.17.2,0.17.2,,qiskit,14,14,42,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.043763934000025984,0.0,0.0,114266112,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qulacs-current--q14-seed42-t16,62,current-tools,qulacs-current,Qulacs,0.6.14,0.6.14,,qulacs,14,14,42,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.007875723999973161,0.0,0.0,28000256,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qsim-current--q14-seed42-t16,63,current-tools,qsim-current,qsim,0.22.0,0.22.0,,qsim,14,14,42,16,16,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.08432530900000756,0.0,0.0,196767744,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qrack-current--q14-seed42-t16,64,current-tools,qrack-current,Qrack,1.10.0,1.10.0,,qrack,14,14,42,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.1002008159999832,0.0,0.0,295223296,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qrack-current--q14-seed43-t16,65,current-tools,qrack-current,Qrack,1.10.0,1.10.0,,qrack,14,14,43,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.09757409099995584,0.0,0.0,295292928,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qsim-current--q14-seed43-t16,66,current-tools,qsim-current,qsim,0.22.0,0.22.0,,qsim,14,14,43,16,16,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.0834189619999961,0.0,0.0,196636672,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qulacs-current--q14-seed43-t16,67,current-tools,qulacs-current,Qulacs,0.6.14,0.6.14,,qulacs,14,14,43,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.008006971000042995,0.0,0.0,28000256,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qiskit-aer-current--q14-seed43-t16,68,current-tools,qiskit-aer-current,Qiskit Aer,0.17.2,0.17.2,,qiskit,14,14,43,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.04194598899999846,0.0,0.0,114376704,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,clifft-0.9.0-current--q14-seed43-t16,69,current-tools,clifft-0.9.0-current,Clifft,0.9.0,0.9.0,87175b513b8d944955102230b9c7931be1570ef2,clifft,14,14,43,16,16,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.016609221000010166,0.015079221000007692,0.0015300000000024738,38789120,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,clifft-0.9.0-current--q14-seed44-t16,70,current-tools,clifft-0.9.0-current,Clifft,0.9.0,0.9.0,87175b513b8d944955102230b9c7931be1570ef2,clifft,14,14,44,16,16,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.018623782000020128,0.01410858899998857,0.004515193000031559,39448576,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qiskit-aer-current--q14-seed44-t16,71,current-tools,qiskit-aer-current,Qiskit Aer,0.17.2,0.17.2,,qiskit,14,14,44,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.04526905999995279,0.0,0.0,116260864,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qulacs-current--q14-seed44-t16,72,current-tools,qulacs-current,Qulacs,0.6.14,0.6.14,,qulacs,14,14,44,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.00788297799999782,0.0,0.0,28000256,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qsim-current--q14-seed44-t16,73,current-tools,qsim-current,qsim,0.22.0,0.22.0,,qsim,14,14,44,16,16,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.08305118100003028,0.0,0.0,196673536,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qrack-current--q14-seed44-t16,74,current-tools,qrack-current,Qrack,1.10.0,1.10.0,,qrack,14,14,44,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.09396308500004125,0.0,0.0,295239680,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qrack-current--q16-seed42-t16,75,current-tools,qrack-current,Qrack,1.10.0,1.10.0,,qrack,16,16,42,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.4938871650000465,0.0,0.0,296468480,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qsim-current--q16-seed42-t16,76,current-tools,qsim-current,qsim,0.22.0,0.22.0,,qsim,16,16,42,16,16,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.10601177000000916,0.0,0.0,198164480,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qulacs-current--q16-seed42-t16,77,current-tools,qulacs-current,Qulacs,0.6.14,0.6.14,,qulacs,16,16,42,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.021126901999991787,0.0,0.0,28315648,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qiskit-aer-current--q16-seed42-t16,78,current-tools,qiskit-aer-current,Qiskit Aer,0.17.2,0.17.2,,qiskit,16,16,42,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.018962667999971927,0.0,0.0,114458624,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,clifft-0.9.0-current--q16-seed42-t16,79,current-tools,clifft-0.9.0-current,Clifft,0.9.0,0.9.0,87175b513b8d944955102230b9c7931be1570ef2,clifft,16,16,42,16,16,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.03197515800002293,0.019346909000034884,0.012628248999988045,41136128,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,clifft-0.9.0-current--q16-seed43-t16,80,current-tools,clifft-0.9.0-current,Clifft,0.9.0,0.9.0,87175b513b8d944955102230b9c7931be1570ef2,clifft,16,16,43,16,16,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.01727517199998374,0.011268011000026945,0.006007160999956795,42512384,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qiskit-aer-current--q16-seed43-t16,81,current-tools,qiskit-aer-current,Qiskit Aer,0.17.2,0.17.2,,qiskit,16,16,43,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.02104399000000967,0.0,0.0,114245632,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qulacs-current--q16-seed43-t16,82,current-tools,qulacs-current,Qulacs,0.6.14,0.6.14,,qulacs,16,16,43,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.021443718000000445,0.0,0.0,28340224,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qsim-current--q16-seed43-t16,83,current-tools,qsim-current,qsim,0.22.0,0.22.0,,qsim,16,16,43,16,16,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.10767659499998672,0.0,0.0,198209536,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qrack-current--q16-seed43-t16,84,current-tools,qrack-current,Qrack,1.10.0,1.10.0,,qrack,16,16,43,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.4984715869999832,0.0,0.0,296501248,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qrack-current--q16-seed44-t16,85,current-tools,qrack-current,Qrack,1.10.0,1.10.0,,qrack,16,16,44,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.49913197000000764,0.0,0.0,296468480,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qsim-current--q16-seed44-t16,86,current-tools,qsim-current,qsim,0.22.0,0.22.0,,qsim,16,16,44,16,16,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.10763328000001593,0.0,0.0,198385664,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qulacs-current--q16-seed44-t16,87,current-tools,qulacs-current,Qulacs,0.6.14,0.6.14,,qulacs,16,16,44,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.020499213999983112,0.0,0.0,28368896,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qiskit-aer-current--q16-seed44-t16,88,current-tools,qiskit-aer-current,Qiskit Aer,0.17.2,0.17.2,,qiskit,16,16,44,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.020873816000005263,0.0,0.0,114282496,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,clifft-0.9.0-current--q16-seed44-t16,89,current-tools,clifft-0.9.0-current,Clifft,0.9.0,0.9.0,87175b513b8d944955102230b9c7931be1570ef2,clifft,16,16,44,16,16,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.034963344999994206,0.017926139999985935,0.01703720500000827,42205184,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,clifft-0.9.0-current--q18-seed42-t16,90,current-tools,clifft-0.9.0-current,Clifft,0.9.0,0.9.0,87175b513b8d944955102230b9c7931be1570ef2,clifft,18,18,42,16,16,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.05614501200000177,0.01372141299998475,0.04242359900001702,47484928,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qiskit-aer-current--q18-seed42-t16,91,current-tools,qiskit-aer-current,Qiskit Aer,0.17.2,0.17.2,,qiskit,18,18,42,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.033751065999979346,0.0,0.0,125415424,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qulacs-current--q18-seed42-t16,92,current-tools,qulacs-current,Qulacs,0.6.14,0.6.14,,qulacs,18,18,42,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.06878344400001879,0.0,0.0,31850496,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qsim-current--q18-seed42-t16,93,current-tools,qsim-current,qsim,0.22.0,0.22.0,,qsim,18,18,42,16,16,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.13505581999999094,0.0,0.0,198860800,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qrack-current--q18-seed42-t16,94,current-tools,qrack-current,Qrack,1.10.0,1.10.0,,qrack,18,18,42,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,2.703838382000015,0.0,0.0,302108672,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qrack-current--q18-seed43-t16,95,current-tools,qrack-current,Qrack,1.10.0,1.10.0,,qrack,18,18,43,16,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,2.7388507000000004,0.0,0.0,301838336,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
qv-multicore-v1-2026082,qv-multicore-v1,aws-c8i-8xlarge-ubuntu2404-v1,1,1,4da543ee-7b30-47b3-a058-f6720f4deb05,qsim-current--q18-seed43-t16,96,current-tools,qsim-current,qsim,0.22.0,0.22.0,,qsim,18,18,43,16,16,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",success,0.1359813939999981,0.0,0.0,199061504,,,Intel(R) Xeon(R) 6975P-C,c8i.8xlarge,ami-0f8a61b66d1accaee,f9811930-82aa-4e3e-a686-48611cf5212d
